longitude,latitude,incident_id,date,time,description,type
35.9422776533,-78.8345220107,18028967,2018-08-24,00:01,FOUND PROPERTY,LOST OR FOUND P
36.0222086483,-78.9194251649,18028964,2018-08-24,08:20,FOUND PROPERTY,LOST OR FOUND P
36.0122852096,-78.9002879154,18028971,2018-08-24,04:00,LARCENY - FROM MOTOR VEHICLE,BREAK IN VEHICL
35.9883768951,-78.8928986951,18028992,2018-08-24,14:20,OFFENSES AGAINST FAMILY - NEGLECT,NEGLECT
36.0004390233,-78.8614246904,18028990,2018-08-23,19:00,LARCENY - FROM BUILDING,LARCENY
35.8922472118,-78.8814718187,18029007,2018-08-22,18:00,MOTOR VEHICLE THEFT - AUTOMOBILE,LARCENY OF VEHI
36.0390195509,-78.8913370525,18029000,2018-08-24,15:40,LARCENY - SHOPLIFTING,LARCENY
36.0632418205,-78.936834766,18029008,2018-08-24,10:00,FRAUD - FALSE PRETENSE,FRAUD
36.0342160174,-78.8955232406,18029019,2018-08-24,16:30,SIMPLE ASSAULT-NON PHYSICAL THREAT OR INTIMIDATION,THREATS
35.9676791643,-78.9597621246,18029016,2018-08-24,18:25,LARCENY - SHOPLIFTING,SHOPLIFTER
36.0055092332,-78.8133731628,18029021,2018-08-23,20:30,LARCENY - FROM MOTOR VEHICLE,BREAK IN VEHICL
36.0304871242,-78.891357315,18029025,2018-08-24,17:29,LARCENY - FROM MOTOR VEHICLE,LARCENY
35.960838404,-78.9097557207,18029026,2018-08-24,19:15,ALL TRAFFIC (EXCEPT DWI),VEHICLE STOP
35.9665089154,-78.8911777985,18029031,2018-08-21,17:00,RUNAWAY,RUNAWAY
35.9962267731,-78.8985937547,18029036,2018-08-23,22:00,BURGLARY - NON-FORCED ENTRY,BREAK IN
35.9857957202,-78.8728082379,18029043,2018-08-24,21:56,SIMPLE ASSAULT (PHYSICAL ASSAULT NOT AGGRAVATED),DOMESTIC VIOLEN
35.9836093942,-78.9044251249,18029053,2018-08-25,00:05,LARCENY - ALL OTHER,LARCENY
36.017311907,-78.8885463677,18029065,2018-08-25,00:50,ALL OTHER OFFENSES-COURT VIOLATIONS,DOMESTIC VIOLEN
36.013050558,-78.9456832925,18029060,2018-08-25,01:56,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9870401613,-78.8923661238,18029069,2018-08-25,02:15,BURGLARY - FORCIBLE ENTRY,BREAK IN IN PRO
36.0348244666,-78.8767168775,18029084,2018-07-15,18:06,SUSPICIOUS ACTIVITY,ASSIST PERSON
36.023834996,-78.9179969543,18029086,2018-08-25,04:00,LARCENY - FROM MOTOR VEHICLE,BREAK IN VEHICL
35.9813267206,-78.9235576659,18029095,2018-08-23,07:30,BURGLARY - FORCIBLE ENTRY,BREAK IN
36.0066889074,-78.9216384209,18029105,2018-08-25,14:29,LARCENY - SHOPLIFTING,SHOPLIFTER
35.9562065522,-78.9989498221,18029136,2018-08-25,16:45,LARCENY - SHOPLIFTING,LARCENY
35.9448417975,-78.9814533459,18029142,2018-08-25,19:44,AGGRAVATED ASSAULT,DISTURBANCE WIT
35.9883738522,-78.849339133,18029143,2018-08-25,20:10,ROBBERY - INDIVIDUAL,BREAK IN IN PRO
35.9542135522,-78.9999792932,18029149,2018-08-25,22:20,LARCENY - SHOPLIFTING,SHOPLIFTER
36.0164972101,-78.9408257207,18029155,2018-08-25,22:35,BURGLARY - FORCIBLE ENTRY,BREAK IN IN PRO
35.9160648214,-78.8139400802,18029156,2018-08-25,23:59,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9519971096,-78.9834755582,18029259,2018-08-26,15:39,ALL OTHER - HARASSING PHONE CALLS,HARASSMENT
36.0116149016,-78.9232038864,18029361,2018-08-19,02:00,LARCENY - ALL OTHER,LARCENY - ALL O
35.9914824336,-78.887413616,18029163,2018-08-26,00:33,ALL OTHER CRIMINAL OFFENSES,VEHICLE STOP
36.0563643166,-78.9143088973,18029175,2018-08-26,04:19,BURGLARY - FORCIBLE ENTRY,LARCENY
36.0104896531,-78.8922909742,18029211,2018-08-26,10:02,FRAUD - OTHER,FRAUD
36.0175626036,-78.8901419617,18029243,2018-08-26,13:10,LARCENY - SHOPLIFTING,LARCENY
36.0452397318,-78.9341148285,18029264,2018-08-25,20:45,VANDALISM TO PROP (NOT ACCIDENTAL),DAMAGE TO PROPE
35.9281103061,-78.8245385333,18029266,2018-08-26,16:19,CALLS FOR SERVICE (NO CRIME),DAMAGE TO PROPE
36.059721856,-78.8869966499,18029271,2018-08-26,15:45,VANDALISM TO AUTO (NOT ACCIDENTAL),DAMAGE TO PROPE
36.0785893287,-78.9238397084,18029289,2018-07-26,16:30,BURGLARY - NON-FORCED ENTRY,LARCENY
35.9453742586,-78.9313364509,18029302,2018-08-19,08:00,VANDALISM TO PROP (NOT ACCIDENTAL),BREAK IN
35.9712751402,-78.8936258921,18029308,2018-08-26,22:04,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9181075571,-78.8119678421,18025027,2018-07-24,18:00,BURGLARY - FORCIBLE ENTRY,BREAK IN
35.9518002341,-78.9716915866,18025016,2018-07-25,14:58,FRAUD - OTHER,FRAUD
36.0311102162,-78.9260013004,18025018,2018-07-25,16:10,DISORDERLY CONDUCT,UNKNOWN PROBLEM
35.9912456116,-78.887315899,18025017,2018-07-25,16:16,LARCENY - SHOPLIFTING,LARCENY
36.0696591107,-78.9066985697,18025012,2018-07-25,00:00,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.0597078574,-78.9290776787,18025032,2018-07-25,17:59,LARCENY - SHOPLIFTING,LARCENY
36.0009543857,-78.9005078461,18025036,2018-07-25,17:50,AGGRAVATED ASSAULT,ASSAULT
35.9807410959,-78.8802781445,18025037,2018-07-25,17:00,MOTOR VEHICLE THEFT - AUTOMOBILE,LARCENY OF VEHI
35.9594182851,-78.8844313804,18025046,2018-07-25,19:18,CALLS FOR SERVICE (NO CRIME),WELFARE CHECK
35.9676462357,-78.9257934164,18025047,2018-07-25,20:10,LARCENY - ALL OTHER,DISTURBANCE
35.9817104889,-78.8993241823,18025049,2018-07-25,19:50,AGGRAVATED ASSAULT,DAMAGE TO PROPE
36.0596811987,-78.9270928513,18025066,2018-07-25,22:15,ALL OTHER OFFENSES-COURT VIOLATIONS,WANTED PERSON
36.0014383751,-78.9101729024,18025072,2018-07-26,00:40,AGGRAVATED ASSAULT,UNKNOWN PROBLEM
36.0207133106,-78.9087465663,18025087,2018-07-26,06:58,TOWED/ABANDONED VEHICLE,ABANDONED VEHIC
36.00621331,-78.810041195,18025099,2018-07-26,01:42,LARCENY - FROM MOTOR VEHICLE,BREAK IN VEHICL
36.0035767282,-78.9498036491,18025109,2018-07-25,09:00,LARCENY - FROM BUILDING,LARCENY
35.9600929344,-78.9549846311,18025128,2014-12-08,11:02,FRAUD - IMPERSONATION,LARCENY
35.9927136543,-78.8720300165,18025114,2018-07-26,11:45,COUNTERFEITING - USING,FRAUD
35.8851384834,-78.8252707177,18025123,2018-07-26,11:45,DV INFO REPORT (NO CRIME),DOMESTIC VIOLEN
36.0325380508,-78.9459245238,18025154,2018-02-28,15:40,FRAUD - IMPERSONATION,LARCENY
35.9052357473,-78.9422779954,18025155,2018-07-26,15:35,LARCENY - SHOPLIFTING,LARCENY
36.0043859078,-78.910199423,18025159,2018-07-26,15:43,RECOVERED STOLEN VEHICLE (OTHER JURISDICTION),ABANDONED VEHIC
35.9968410243,-78.9004228955,18025165,2018-07-26,15:30,ALL OTHER OFFENSES-COURT VIOLATIONS,DOMESTIC VIOLEN
35.9868637639,-78.908600015,18025160,2018-07-25,22:00,MOTOR VEHICLE THEFT - AUTOMOBILE,LARCENY OF VEHI
35.9862341762,-78.8920224744,18025170,2018-07-26,17:50,ALL OTHER OFFENSES-TRESPASSING,DOMESTIC VIOLEN
36.0591749038,-78.8867768003,18025188,2018-07-25,12:00,LARCENY - FROM BUILDING,FOLLOW UP
35.9959677449,-78.911979449,18025495,2018-07-08,12:00,LARCENY - ALL OTHER,LARCENY - ALL O
35.9706887823,-78.9408861834,18025208,2018-07-27,02:12,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.0088226423,-78.903460514,18025213,2018-07-26,22:00,SIMPLE ASSAULT (PHYSICAL ASSAULT NOT AGGRAVATED),DOMESTIC VIOLEN
36.0038701788,-78.869851636,18025212,2018-07-27,02:20,LARCENY - FROM MOTOR VEHICLE,SUSPICIOUS  ACT
35.9067668496,-78.9076447938,18025218,2018-07-26,23:00,LARCENY - FROM MOTOR VEHICLE,BREAK IN VEHICL
36.0451529652,-78.8943006573,18025219,2018-07-27,04:36,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.0374690416,-78.9255162113,18025223,2018-07-26,11:00,LARCENY - FROM MOTOR VEHICLE,BREAK IN VEHICL
36.0211249048,-78.9487325885,18025230,2018-07-27,00:00,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9933284187,-78.9121484065,18025253,2018-07-27,12:16,ROBBERY - INDIVIDUAL,ARMED ROBBERY
35.9052400625,-78.9133101169,18025263,2018-07-17,08:00,SIMPLE ASSAULT (PHYSICAL ASSAULT NOT AGGRAVATED),THREATS
35.9928260664,-78.8918436694,18025267,2018-07-27,04:00,AGGRAVATED ASSAULT,ASSAULT
35.9649848677,-78.9617722599,18025269,2018-07-27,14:33,LARCENY - SHOPLIFTING,SUSPICIOUS PERS
36.0302049505,-78.9018303738,18025285,2018-07-27,15:00,LARCENY - FROM BUILDING,LARCENY
36.0045359452,-78.9521203028,18025302,2018-07-27,17:00,FOUND PROPERTY,DRUGS
35.9904729519,-78.8916366269,18025307,2018-07-27,20:24,ALL TRAFFIC (EXCEPT DWI),VEHICLE STOP
35.9655134563,-78.9789018904,18025316,2018-07-27,22:09,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9992138693,-78.8929958794,18025360,2018-07-28,07:10,LARCENY - FROM MOTOR VEHICLE,BREAK IN VEHICL
35.9912983343,-78.8854237035,18025335,2018-07-28,01:00,VANDALISM TO PROP (NOT ACCIDENTAL),DAMAGE TO PROPE
36.0015750829,-78.8726332905,18025337,2018-07-28,02:21,FOUND PROPERTY,SUSPICIOUS VEHI
36.0187014977,-78.9319729144,18025361,2018-07-28,08:05,DRIVING WHILE IMPAIRED,MOTOR VEHICLE A
36.0384421367,-78.8810340039,18025364,2018-07-28,09:00,SIMPLE ASSAULT (PHYSICAL ASSAULT NOT AGGRAVATED),DOMESTIC VIOLEN
36.0250921049,-78.9117516925,18025369,2018-07-27,20:30,LARCENY - ALL OTHER,LARCENY
35.9503177702,-78.9898260102,18025376,2018-07-28,11:55,LARCENY - SHOPLIFTING,LARCENY
35.9544320028,-78.9141529927,18025381,2018-07-28,10:40,BURGLARY - FORCIBLE ENTRY,BREAK IN
35.9779933971,-78.897236963,18025386,2018-07-28,10:30,BURGLARY - NON-FORCED ENTRY,BREAK IN
36.0111232256,-78.898687923,18025392,2018-07-28,15:15,BURGLARY - FORCIBLE ENTRY,BREAK IN
35.8907584729,-78.8446407256,18025393,2018-07-28,15:40,DV INFO REPORT (NO CRIME),DOMESTIC VIOLEN
35.9587312488,-78.9598743146,18025402,2018-07-28,16:20,DV INFO REPORT (NO CRIME),DOMESTIC VIOLEN
35.9413280458,-78.9195964129,18025401,2018-07-28,17:37,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9795864212,-78.9706667224,18025431,2018-07-28,12:30,LARCENY - ALL OTHER,LARCENY
35.9509557659,-78.9046916784,18025428,2018-07-28,23:08,LARCENY - SHOPLIFTING,LARCENY
35.9909041021,-78.9267670968,18025430,2018-07-28,23:30,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9743706482,-78.7958193826,18025525,2018-07-29,14:59,FRAUD - OTHER,FRAUD
35.9968390304,-78.9237417874,18025433,2018-07-24,18:00,MOTOR VEHICLE THEFT - AUTOMOBILE,LARCENY OF VEHI
35.9584267503,-78.9759722992,18025434,2018-07-29,01:10,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9226288523,-78.7793461961,18025439,2018-07-29,03:28,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.8717905039,-78.8566315046,18025448,2018-07-29,06:08,SUICIDE,GUNSHOT WOUND
35.911126781,-78.8899159876,18025468,2018-07-26,19:45,CALLS FOR SERVICE (NO CRIME),SUSPICIOUS  ACT
35.9855712442,-78.905809074,18025475,2018-07-26,14:00,BURGLARY - NON-FORCED ENTRY,BREAK IN
36.0202550214,-78.8471266525,18025471,2018-07-28,20:20,VANDALISM TO PROP (NOT ACCIDENTAL),VANDALISM
35.9221158594,-78.9277716663,18025473,2018-07-29,09:35,LARCENY - PURSESNATCHING,COMMON LAW ROBB
35.9901955324,-78.929433614,18025496,2018-07-27,08:00,BURGLARY - FORCIBLE ENTRY,BREAK IN
36.0133567407,-78.9458431427,18025492,2018-07-28,20:00,LARCENY - FROM MOTOR VEHICLE,BREAK IN VEHICL
35.9916819962,-78.9078365054,18025494,2018-07-29,11:14,FOUND PROPERTY,LOST OR FOUND P
35.8965508274,-79.0008937076,18025499,2018-07-27,14:30,LOST PROPERTY,LARCENY
35.9468793052,-78.9886981683,18025502,2018-07-27,02:00,LARCENY - FROM BUILDING,LARCENY
35.9671881414,-78.884649862,18025510,2018-07-27,20:00,RECOVERED STOLEN VEHICLE (OTHER JURISDICTION),STOLEN VEHICLE
35.956691592,-78.8973861635,18025516,2018-07-08,08:00,FRAUD - IMPERSONATION,FRAUD
36.0965650972,-78.9155022314,18025541,2018-07-29,01:30,LARCENY - FROM MOTOR VEHICLE,BREAK IN VEHICL
36.0487639079,-78.9126810474,18025554,2018-07-29,17:00,ROBBERY - INDIVIDUAL,COMMON LAW ROBB
35.8789367689,-78.8667356282,18025567,2018-07-29,19:00,BURGLARY - FORCIBLE ENTRY,DOMESTIC VIOLEN
36.0626922735,-78.9258239194,18025577,2018-07-29,21:24,DRUG/NARCOTIC VIOLATIONS - ALL OTHER,SUSPICIOUS VEHI
35.9897362898,-78.8844165608,18025583,2018-07-29,22:43,AGGRAVATED ASSAULT,ASSAULT
36.0511366576,-78.9039357064,18025585,2018-07-29,22:45,CALLS FOR SERVICE (NO CRIME),MOTOR VEHICLE C
35.9795803812,-78.850599341,18025891,2018-07-05,00:00,FRAUD - OTHER,FRAUD - OTHER
35.972959529,-78.93897772,18025596,2018-07-30,02:40,WEAPON VIOLATIONS - POSSESSING/CONCEALING,DISTURBANCE WIT
36.03273502,-78.8923534602,18025600,2018-07-30,01:30,HOMICIDE-MURDER AND NON-NEGLIGENT MANSLAUGHTER,GUNSHOT WOUND
35.9616704242,-78.9983843542,18025614,2018-07-29,21:30,LARCENY - FROM MOTOR VEHICLE,BREAK IN VEHICL
36.01010833,-78.9098619086,18025615,2018-07-29,23:00,LARCENY - FROM MOTOR VEHICLE,BREAK IN VEHICL
35.9627382079,-78.9951530894,18025618,2018-07-29,10:00,LARCENY - FROM MOTOR VEHICLE,BREAK IN VEHICL
36.0066488604,-78.8761456356,18025623,2018-07-24,07:30,EMBEZZLEMENT-ALL OTHER,LARCENY
35.9720623272,-78.8903087124,18025631,2018-07-30,09:40,WEAPON VIOLATIONS - ALL OTHER,SUSPICIOUS VEHI
36.0631402429,-78.874330497,18025642,2018-04-30,00:00,ALL OTHER CRIMINAL OFFENSES,DRUGS
35.9034477375,-78.9404493091,18025669,2018-07-22,11:30,FOUND PROPERTY,LOST OR FOUND P
35.9930796641,-78.892759546,18025657,2018-07-30,14:31,DRUG/NARCOTIC VIOLATIONS - POSSESS/SELL MARIJUANA,VEHICLE STOP
35.9651469906,-78.9161007679,18025680,2018-07-25,20:00,BURGLARY - NON-FORCED ENTRY,BREAK IN
35.9753094924,-78.8875599296,18025705,2018-07-30,20:23,AGGRAVATED ASSAULT,HOME INVASION
35.8896449659,-78.8450640596,18019336,2018-06-10,22:00,LARCENY - FROM MOTOR VEHICLE,BREAK IN VEHICL
35.9647628814,-78.9080447939,18019341,2018-06-04,14:00,LARCENY - ALL OTHER,LARCENY
36.0199845326,-78.9145121218,18019349,2018-05-05,10:08,FRAUD - UNAUTHORIZED USE OF CONVEYANCE,LARCENY OF VEHI
35.9093676046,-78.937945907,18019369,2018-06-11,07:51,FRAUD - FALSE PRETENSE,FRAUD
35.9031707885,-78.8857664537,18019363,2018-06-10,12:00,CALLS FOR SERVICE (NO CRIME),STOLEN VEHICLE
35.950670115,-78.98874309,18019370,2018-06-11,11:20,EMBEZZLEMENT-ALL OTHER,LARCENY
36.062748432,-78.953306685,18019371,2018-06-08,12:00,FRAUD - CREDIT CARD/ATM,FRAUD
35.981069465,-78.8851988772,18029313,2018-08-26,23:30,SIMPLE ASSAULT (PHYSICAL ASSAULT NOT AGGRAVATED),DOMESTIC VIOLEN
35.9746048521,-78.8095455002,18029319,2018-08-27,01:24,DRUG/NARCOTIC VIOLATIONS - POSSESS/SELL MARIJUANA,VEHICLE STOP
35.9575703932,-78.9787672361,18029321,2018-08-27,02:33,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9511312243,-78.9700322267,18029337,2018-08-26,02:14,LARCENY - FROM MOTOR VEHICLE,BREAK IN VEHICL
36.055904569,-78.932194824,18029380,2018-08-27,10:58,DEATH INVESTIGATION,ASSIST EMS
35.9558979751,-78.8874600349,18029372,2018-08-27,11:24,RECOVERED STOLEN VEHICLE (OTHER JURISDICTION),SUSPICIOUS VEHI
36.0302183271,-78.9322017107,18029378,2018-08-27,12:43,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9023685564,-78.8967392747,18029384,2018-08-27,12:00,LARCENY - FROM MOTOR VEHICLE,BREAK IN VEHICL
35.9557019335,-78.9947232764,18029395,2018-08-27,14:08,ROBBERY - COMMERCIAL,DISTURBANCE WIT
35.9879897622,-78.8743209659,18029448,2018-08-27,23:00,ROBBERY - INDIVIDUAL,ARMED ROBBERY
36.0248301979,-78.9121515281,18029463,2018-08-28,03:55,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.0395746353,-78.8910879436,18029464,2018-08-28,04:01,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.054225521,-78.9100433893,18029468,2018-08-27,22:45,VANDALISM TO AUTO (NOT ACCIDENTAL),DAMAGE TO PROPE
35.9083682476,-78.9201656547,18029467,2018-08-28,04:36,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.0570397959,-78.902955212,18029476,2018-08-27,23:00,FRAUD - UNAUTHORIZED USE OF CONVEYANCE,UNAUTHORIZED US
36.0470670158,-78.9732488371,18029489,2018-08-27,21:00,BURGLARY - FORCIBLE ENTRY,BREAK IN
36.0410824649,-78.8764749233,18029500,2018-08-28,05:10,AGGRAVATED ASSAULT,ASSAULT
36.0705504288,-78.9064929616,18029499,2018-08-28,01:30,MOTOR VEHICLE THEFT - AUTOMOBILE,LARCENY OF VEHI
35.9697047003,-78.9044391873,18029498,2018-08-27,12:00,DEATH INVESTIGATION,CARDIAC OR RESP
36.0205866972,-78.8486928003,18029496,2018-08-27,17:00,ROBBERY - INDIVIDUAL,COMMON LAW ROBB
35.9936142078,-78.8774851047,18029533,2018-06-28,14:31,MISSING PERSON,MISSING PERSON
35.9735094582,-78.884081893,18029536,2018-08-27,17:00,LARCENY - SHOPLIFTING,LARCENY
35.9967745892,-78.8711461145,18029539,2018-08-28,15:00,LARCENY - SHOPLIFTING,SHOPLIFTER
35.9916443949,-78.9042657911,18029537,2018-08-28,00:00,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9868678767,-78.9262838203,18029542,2018-08-14,18:50,FORGERY - USING/UTTERING,FRAUD
35.9569892027,-78.9586212093,18029555,2018-08-21,19:30,SUSPICIOUS ACTIVITY,SEXUAL ASSAULT
35.985551339,-78.9115303502,18029569,2018-08-28,19:07,ALL OTHER OFFENSES-TRESPASSING,SHOPLIFTER
36.0132609284,-78.9496733925,18029572,2018-08-28,19:09,LARCENY - SHOPLIFTING,LARCENY
35.9729192066,-78.8879901216,18029587,2018-08-28,21:32,DRUG EQUIPMENT/PARAPHERNALIA - POSSESSING/CONCEALING,FOOT PURSUIT
36.0015964007,-78.9009494001,18029593,2018-08-28,23:50,DISORDERLY CONDUCT,ASSAULT
36.0499776411,-78.9105693093,18029602,2018-08-29,03:48,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.0325997948,-78.9110659717,18029604,2018-08-29,04:03,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.0481030619,-78.9109298768,18029618,2018-08-29,05:00,LARCENY - FROM MOTOR VEHICLE,BREAK IN VEHICL
36.0639606822,-78.903797538,18029700,2018-08-27,12:00,DEATH INVESTIGATION,CARDIAC OR RESP
36.019001608,-78.9094866039,18029646,2018-08-29,10:50,LARCENY - SHOPLIFTING,LARCENY
35.918502895,-78.9137892251,18029703,2018-08-07,00:00,MISSING PERSON,MISSING PERSON
35.9881587011,-78.8428542589,18029689,2018-08-29,16:50,LARCENY - SHOPLIFTING,LARCENY
35.9163830345,-78.8119785329,18029722,2018-08-24,14:00,FRAUD - UNAUTHORIZED USE OF CONVEYANCE,DOMESTIC VIOLEN
35.8926062159,-78.8317191858,18029796,2018-08-20,09:40,CALLS FOR SERVICE (NO CRIME),
35.9518546077,-78.9657618798,18029733,2018-08-30,01:04,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9723873956,-78.9369866798,18029739,2018-08-30,02:08,CALLS FOR SERVICE (NO CRIME),DISTURBANCE
36.0977067693,-78.9264137148,18029752,2018-08-30,01:00,LARCENY - FROM MOTOR VEHICLE,BREAK IN VEHICL
35.9700952061,-78.8992067955,18029751,2018-07-12,07:42,LARCENY - FROM MOTOR VEHICLE,BREAK IN VEHICL
35.9912763807,-78.8870312438,18029761,2018-08-30,08:12,TOWED/ABANDONED VEHICLE,UNKNOWN PROBLEM
36.0567203367,-78.8998246672,18029760,2018-08-29,08:34,VANDALISM TO PROP (NOT ACCIDENTAL),DAMAGE TO PROPE
36.0138682321,-78.8841493355,18029765,2017-11-14,00:00,FRAUD - CREDIT CARD/ATM,FRAUD
35.9745172529,-78.8921981512,18029802,2018-08-30,13:30,VANDALISM TO AUTO (NOT ACCIDENTAL),DAMAGE TO PROPE
35.9962489017,-78.9005496707,18019377,2018-06-11,13:00,LARCENY - FROM BUILDING,LARCENY
36.0598921469,-78.9235240227,18019398,2018-06-11,05:55,LARCENY - AUTOMOBILE PARTS OR ACCESSORIES,LARCENY
36.017451928,-78.9083622608,18019397,2018-06-11,00:00,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9693653891,-78.9624843927,18019406,2018-06-11,17:53,LARCENY - ALL OTHER,LARCENY
35.9013095905,-78.9362877183,18019419,2018-06-11,10:20,LARCENY - FROM MOTOR VEHICLE,BREAK IN VEHICL
35.9886318198,-78.8927160251,18019430,2018-06-11,21:00,VANDALISM TO PROP (NOT ACCIDENTAL),BREAK IN
35.9759035851,-78.8857346513,18019434,2018-06-11,00:00,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9454780574,-78.9304913785,18020157,2018-06-12,15:00,FRAUD - CREDIT CARD/ATM,FRAUD - CREDIT
35.9834850566,-78.9895643344,18019444,2018-06-12,02:29,LARCENY - FROM MOTOR VEHICLE,BREAK IN VEHICL
36.0425924609,-78.902488767,18019443,2018-06-12,03:05,BURGLARY - FORCIBLE ENTRY,ALARM
35.9787668325,-78.8830873152,18019447,2018-06-12,04:03,VANDALISM TO PROP (NOT ACCIDENTAL),DISTURBANCE
35.8764903732,-78.8520141014,18019450,2018-06-12,04:50,MOTOR VEHICLE THEFT - AUTOMOBILE,CARJACKING
35.9102863096,-78.934405089,18019451,2018-06-12,05:46,LARCENY - SHOPLIFTING,LARCENY
36.0037821302,-78.8779050968,18019459,2018-06-11,22:34,BURGLARY - FORCIBLE ENTRY,BREAK IN
35.9128224818,-78.9391585692,18019461,2018-06-11,20:00,LARCENY - FROM MOTOR VEHICLE,BREAK IN VEHICL
35.9136166542,-78.9410768153,18019465,2018-06-11,20:30,LARCENY - FROM MOTOR VEHICLE,BREAK IN VEHICL
35.973204311,-78.8883334419,18019501,2018-06-08,18:54,DV INFO REPORT (NO CRIME),PARENTAL OR CUS
35.9775620016,-78.8805309666,18019505,2018-05-19,14:01,FRAUD - CREDIT CARD/ATM,FRAUD
36.0793040015,-78.9217183821,18019536,2018-06-12,18:15,ALL TRAFFIC (EXCEPT DWI),MOTOR VEHICLE A
35.9719400594,-78.9014565574,18019541,2018-06-12,18:30,AGGRAVATED ASSAULT,DOMESTIC WITH A
35.9976150814,-78.9026383643,18019553,2018-06-12,19:10,ALL OTHER OFFENSES-CITY ORDINANCE VIOLATIONS,NOISE COMPLAINT
36.0282441749,-78.939782144,18019572,2018-06-12,22:40,FRAUD - UNAUTHORIZED USE OF CONVEYANCE,UNAUTHORIZED US
36.0127609865,-78.9458527229,18019571,2018-06-13,00:00,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.0544544495,-78.8896685615,18019578,2018-06-13,02:45,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9382737762,-78.8952763492,18019589,2018-06-13,06:55,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9570125072,-78.9069352061,18019600,2018-06-05,10:00,WEAPON VIOLATIONS - ALL OTHER,WEAPONS VIOLATI
35.9761386112,-78.9155897115,18019603,2018-06-13,08:45,BURGLARY - FORCIBLE ENTRY,ALARM
35.9777538819,-78.8974767003,18019628,2018-06-13,11:00,TOWED/ABANDONED VEHICLE,PARKING VIOLATI
36.0188166785,-78.916692566,18019629,2018-06-12,11:59,BURGLARY - NON-FORCED ENTRY,BREAK IN
35.9943724941,-78.8725074821,18019627,2018-06-13,12:36,PROSTITUTION,PROSTITUTION
35.9912260314,-78.8737786384,18019636,2018-06-13,13:12,PROSTITUTION,PROSTITUTION
36.0178590548,-78.9083371226,18019638,2018-06-05,15:00,LARCENY - SHOPLIFTING,LARCENY
35.9487056948,-78.9924752672,18019648,2018-06-13,11:30,LOST PROPERTY,LOST OR FOUND P
36.0283267757,-78.9003387402,18019660,2018-06-13,14:30,LARCENY - FROM BUILDING,LARCENY
35.9851056505,-78.8996321639,18019663,2018-06-13,15:46,PROSTITUTION,DRUGS
35.9822396208,-78.8994881766,18019670,2018-06-13,16:32,PROSTITUTION,PROSTITUTION
35.9699054523,-78.8938755271,18019705,2018-06-13,14:46,ALL OTHER OFFENSES-BLACKMAIL/EXTORTION,THREATS
35.9549261749,-78.9441916383,18019697,2018-06-13,08:00,BURGLARY - FORCIBLE ENTRY,BREAK IN
35.9901658488,-78.8725289033,18019710,2018-06-13,19:04,SIMPLE ASSAULT (PHYSICAL ASSAULT NOT AGGRAVATED),THREATS
35.9376253474,-78.8971989057,18019719,2018-06-13,22:00,ROBBERY - INDIVIDUAL,HOME INVASION
35.9879436203,-78.8887947311,18019723,2018-06-13,22:32,ALL TRAFFIC (EXCEPT DWI),VEHICLE STOP
35.8946360181,-78.8484623474,18019732,2018-06-13,22:30,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9513079629,-78.9674869347,18019737,2018-06-13,18:00,VANDALISM TO AUTO (NOT ACCIDENTAL),DAMAGE TO PROPE
35.9721858655,-78.8678048172,18019743,2018-06-14,00:00,LARCENY - ALL OTHER,BREAK IN
35.9606285517,-78.9543539059,18019937,2018-06-10,05:45,CALLS FOR SERVICE (NO CRIME),DAMAGE TO PROPE
35.9131556746,-78.9229325829,18019766,2018-06-14,08:23,FRAUD - IMPERSONATION,FRAUD
35.9837017701,-78.873499471,18019759,2018-06-14,08:50,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9765390831,-78.9245614021,18019784,2018-06-09,00:00,MOTOR VEHICLE THEFT - AUTOMOBILE,FOLLOW UP
